"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20221","11110630","종로5?6가동","2531450","06","7707988000","606702000","285302000","134466000","3305088000","19711000","188781000","133795000","968802000","31033000","2034308000"
"20221","11110640","이화동","3024996","07","8798914000","748527000","127805000","48375000","2469701000","23355000","2887551000","86905000","180552000","145526000","2080617000"
"20221","11110700","숭인1동","2868519","06","682327000","344937000","3044000","10584000","152262000","4680000","19951000","4035000","10225000","38105000","94504000"
"20221","11140670","황학동","3247840","07","3071460000","975605000","28774000","236348000","598938000","52415000","27020000","39104000","272034000","93826000","747396000"
"20221","11170580","효창동","3523201","07","941587000","451233000","3066000","9345000","165026000","10309000","59159000","0","57855000","21249000","164345000"
"20221","11170625","한강로동","4948344","09","26239550000","1418822000","184321000","12338332000","1389373000","803687000","150570000","282221000","2004713000","1369876000","6297635000"
"20221","11170700","보광동","2545653","06","989711000","392398000","11094000","5948000","113861000","16594000","30892000","36793000","34074000","36465000","311592000"
"20221","11200590","금호1가동","4010011","08","1105228000","338427000","21297000","16577000","200544000","5383000","213503000","22871000","71913000","34336000","180377000"
"20221","11200650","성수1가1동","3870717","08","3019128000","718987000","56183000","89991000","312651000","249497000","148318000","123197000","281993000","154353000","883958000"
"20221","11200670","성수2가1동","2900762","06","5290236000","1753191000","247180000","208032000","648256000","275263000","51789000","135291000","262343000","189599000","1519292000"
"20221","11215840","자양3동","4353416","08","3962324000","990015000","316014000","15018000","377372000","298404000","367688000","19061000","314094000","167563000","1097095000"
"20221","11260660","망우3동","2231082","05","1173510000","389507000","13276000","6716000","322778000","82752000","27668000","11056000","49213000","23709000","246835000"
"20221","11290770","장위2동","2411293","05","1974900000","460653000","39480000","98238000","237554000","634678000","50649000","32815000","52359000","70433000","298041000"
"20221","11320681","쌍문4동","2968285","06","1502238000","831649000","17542000","3428000","115185000","0","279627000","3275000","82844000","23555000","145133000"
"20221","11350619","중계본동","4197248","08","5612407000","1817698000","29806000","6660000","695099000","303143000","1526736000","35082000","307472000","191786000","698925000"
"20221","11350695","상계6?7동","3152836","07","11541212000","1508140000","162993000","130820000","5622076000","16630000","870667000","123979000","958447000","750475000","1396985000"
"20221","11440555","아현동","5237419","09","835112769000","1866954000","67565000","22749000","1165180000","38801000","254486000","46605000","830271558000","377362000","1001509000"
"20221","11440655","서강동","4339738","08","4493932000","1369944000","198368000","40700000","214894000","242765000","318557000","137970000","257806000","268171000","1444757000"
"20221","11440710","연남동","2980162","06","7547180000","1778477000","242746000","111439000","143874000","44096000","129861000","370363000","207974000","226163000","4292187000"
"20221","11440730","성산2동","3521472","07","6682270000","4322520000","47526000","46041000","262831000","331306000","335082000","59758000","280804000","242883000","753519000"
"20221","11470520","목2동","3244963","07","6026789000","2197734000","60239000","34762000","895109000","1076586000","339121000","65992000","267727000","92937000","996582000"
"20221","11470580","신월3동","2152244","05","2347958000","418068000","22796000","6381000","179150000","1356353000","57925000","24326000","22030000","27787000","233142000"
"20221","11470600","신월5동","2615553","06","2951677000","524812000","13081000","68003000","323516000","1060334000","86061000","57339000","168134000","149698000","500699000"
"20221","11470670","신정6동","5384412","09","2415156000","659857000","19366000","0","170321000","9152000","1044819000","29563000","177115000","56981000","247982000"
"20221","11470680","신정7동","4094404","08","4410908000","1503434000","26383000","4268000","1069268000","506975000","427441000","20577000","142568000","65010000","644984000"
"20221","11500540","화곡1동","2485455","06","8955923000","2726463000","238714000","124830000","1670642000","357313000","252026000","425840000","804956000","278235000","2076904000"
"20221","11500605","가양3동","3047051","07","562264000","230829000","2412000","8338000","73849000","64387000","22719000","1705000","28295000","35664000","94066000"
"20221","11500620","공항동","2896818","06","14977463000","1628011000","87494000","248525000","1104925000","6697218000","139282000","65432000","3379536000","77219000","1549821000"
"20221","11530510","신도림동","4380318","08","8525536000","1016441000","53215000","163066000","941947000","64871000","478626000","155158000","3841741000","321014000","1489457000"
"20221","11530530","구로2동","2453690","06","10812096000","1167224000","50678000","549516000","7113738000","302679000","52666000","89442000","308880000","66800000","1110473000"
"20221","11530740","개봉1동","2805757","06","4007679000","1777364000","67145000","120454000","615724000","238034000","99864000","48428000","148085000","199674000","692907000"
"20221","11545620","독산2동","2251577","05","2434819000","1006374000","19478000","39390000","212234000","385509000","63480000","46271000","197241000","36252000","428590000"
"20221","11560515","영등포본동","3286751","07","2883521000","1107233000","57708000","10340000","403724000","226563000","119870000","44457000","178954000","112181000","622491000"
"20221","11560605","문래동","4019445","08","9141730000","1645461000","40242000","183172000","1129330000","399427000","293147000","245180000","2055882000","462324000","2687565000"
"20221","11560620","양평2동","3672088","07","5415002000","1643506000","63628000","142858000","526115000","890981000","143968000","107623000","432363000","133272000","1330688000"
"20221","11560720","대림3동","2907933","06","6605730000","1074560000","34014000","48415000","1765987000","1888313000","104850000","132462000","319216000","122831000","1115082000"
"20221","11590550","상도3동","2575897","06","3894543000","2211148000","72662000","34433000","291525000","170251000","61939000","43318000","148034000","134487000","726746000"
"20221","11590650","사당4동","2844168","06","2004894000","1208628000","25902000","14473000","211071000","11701000","59238000","5333000","69605000","124397000","274546000"
"20221","11620565","성현동","3455108","07","1297177000","542459000","20661000","15501000","136089000","48053000","203150000","10166000","106195000","38262000","176641000"
"20221","11620575","행운동","2889475","06","5331333000","2071926000","163740000","63705000","1057159000","32843000","181477000","117278000","223582000","286997000","1132626000"
"20221","11620645","서원동","2412001","05","9342597000","1480182000","758751000","137475000","2213269000","56831000","206798000","661386000","814109000","454493000","2559303000"
"20221","11620685","신사동","2430662","05","3141719000","1421100000","49982000","100800000","489815000","91845000","58509000","90959000","104749000","107599000","626361000"
"20221","11650531","서초4동","6475383","09","35636166000","1531650000","646889000","156582000","23226235000","326435000","1414535000","1289297000","1400510000","1160158000","4483875000"
"20221","11650540","잠원동","5458458","09","9885008000","747609000","59080000","96298000","5846491000","319887000","624242000","115279000","361942000","215971000","1498209000"
"20221","11710561","방이1동","3970520","08","5074060000","450693000","45060000","12920000","633482000","761017000","1618507000","72342000","150499000","138574000","1190966000"
"20221","11710590","송파2동","4370970","08","2888349000","719480000","30364000","266270000","393337000","545420000","273629000","20514000","187692000","93370000","358273000"
